case,k,rank_source,point_id,num_observation,noise_std,rel_l2,reliability_raw_recal,training_stability_recal,structural_stability_recal,set_relation
fisher_kpp,20,rel_l2_topk,obs32_noise050,32,0.05,0.0132883191108703,0.9368801691228408,0.9230684542152294,0.948995398454364,overlap
fisher_kpp,20,R_topk,obs8_noise300,8,0.3,0.0895422771573066,0.0178375819306605,6.477403273958739e-07,5.938566317222103e-06,overlap
fisher_kpp,20,R_topk,obs32_noise300,32,0.3,0.071362517774105,0.1019878963201959,0.0435026895016383,0.0092011340813005,overlap
fisher_kpp,20,R_topk,obs16_noise300,16,0.3,0.1130756437778472,0.130996068775074,0.4632441633234465,0.0358221036007008,overlap
fisher_kpp,20,R_topk,obs8_noise200,8,0.2,0.0545796863734722,0.2513333002954497,0.0597545617167082,0.0801434067986648,overlap
fisher_kpp,20,R_topk,obs16_noise200,16,0.2,0.0763875544071197,0.4257294507028766,0.8247894531486862,0.5625753312380768,overlap
fisher_kpp,20,R_topk,obs32_noise200,32,0.2,0.0462018661201,0.5096154279240783,0.425753706485352,0.4661797246847556,overlap
fisher_kpp,20,R_topk,obs128_noise300,128,0.3,0.0308739244937896,0.7098905684841332,0.5152169525683459,0.8282431112546592,overlap
fisher_kpp,20,R_topk,obs64_noise300,64,0.3,0.0153525434434413,0.8038156846344432,0.50844994400748,0.9502606105857812,overlap
fisher_kpp,20,R_topk,obs16_noise100,16,0.1,0.039350401610136,0.8260137574384289,0.9331223058462376,0.9170055732815486,overlap
fisher_kpp,20,R_topk,obs256_noise300,256,0.3,0.0185981448739767,0.8325781834950395,0.5798798283642693,0.9445272808929622,overlap
fisher_kpp,20,R_topk,obs8_noise100,8,0.1,0.0310604721307754,0.8556695868878056,0.8882459081659386,0.8386295295430936,overlap
fisher_kpp,20,R_topk,obs128_noise200,128,0.2,0.0223239753395319,0.8710840961019014,0.8405806302108864,0.9125048230251864,overlap
fisher_kpp,20,R_topk,obs32_noise100,32,0.1,0.0225600656121969,0.8857295066818442,0.8602856432747662,0.9172449124170812,overlap
fisher_kpp,20,R_topk,obs64_noise200,64,0.2,0.0125480890274047,0.913486273999875,0.8502407760713699,0.9503300211700044,R_only
fisher_kpp,20,R_topk,obs256_noise200,256,0.2,0.0148579133674502,0.9140411427157136,0.8434353532329515,0.949081699545312,overlap
fisher_kpp,20,R_topk,obs16_noise050,16,0.05,0.021828755736351,0.9235912205880054,0.9485497075219984,0.9473710420246616,overlap
fisher_kpp,20,R_topk,obs8_noise050,8,0.05,0.0221153497695922,0.9247353502510685,0.9439040546459624,0.9260731718860752,overlap
fisher_kpp,20,R_topk,obs128_noise100,128,0.1,0.0154914986342191,0.930284486101581,0.9269848302651886,0.9412555977723162,overlap
fisher_kpp,20,R_topk,obs32_noise050,32,0.05,0.0132883191108703,0.9368801691228408,0.9230684542152294,0.948995398454364,overlap
fisher_kpp,20,R_topk,obs256_noise100,256,0.1,0.0125565035268664,0.9407544945989232,0.9198099802693596,0.950468567029044,R_only
fisher_kpp,30,rel_l2_topk,obs16_noise300,16,0.3,0.1130756437778472,0.130996068775074,0.4632441633234465,0.0358221036007008,overlap
fisher_kpp,30,rel_l2_topk,obs8_noise300,8,0.3,0.0895422771573066,0.0178375819306605,6.477403273958739e-07,5.938566317222103e-06,overlap
fisher_kpp,30,rel_l2_topk,obs16_noise200,16,0.2,0.0763875544071197,0.4257294507028766,0.8247894531486862,0.5625753312380768,overlap
fisher_kpp,30,rel_l2_topk,obs32_noise300,32,0.3,0.071362517774105,0.1019878963201959,0.0435026895016383,0.0092011340813005,overlap
fisher_kpp,30,rel_l2_topk,obs8_noise200,8,0.2,0.0545796863734722,0.2513333002954497,0.0597545617167082,0.0801434067986648,overlap
fisher_kpp,30,rel_l2_topk,obs32_noise200,32,0.2,0.0462018661201,0.5096154279240783,0.425753706485352,0.4661797246847556,overlap
fisher_kpp,30,rel_l2_topk,obs16_noise100,16,0.1,0.039350401610136,0.8260137574384289,0.9331223058462376,0.9170055732815486,overlap
fisher_kpp,30,rel_l2_topk,obs8_noise100,8,0.1,0.0310604721307754,0.8556695868878056,0.8882459081659386,0.8386295295430936,overlap
fisher_kpp,30,rel_l2_topk,obs128_noise300,128,0.3,0.0308739244937896,0.7098905684841332,0.5152169525683459,0.8282431112546592,overlap
fisher_kpp,30,rel_l2_topk,obs32_noise100,32,0.1,0.0225600656121969,0.8857295066818442,0.8602856432747662,0.9172449124170812,overlap
fisher_kpp,30,rel_l2_topk,obs128_noise200,128,0.2,0.0223239753395319,0.8710840961019014,0.8405806302108864,0.9125048230251864,overlap
fisher_kpp,30,rel_l2_topk,obs8_noise050,8,0.05,0.0221153497695922,0.9247353502510685,0.9439040546459624,0.9260731718860752,overlap
fisher_kpp,30,rel_l2_topk,obs16_noise050,16,0.05,0.021828755736351,0.9235912205880054,0.9485497075219984,0.9473710420246616,overlap
fisher_kpp,30,rel_l2_topk,obs256_noise300,256,0.3,0.0185981448739767,0.8325781834950395,0.5798798283642693,0.9445272808929622,overlap
fisher_kpp,30,rel_l2_topk,obs8_noise000,8,0.0,0.0161618236452341,0.943380789142778,0.9492276323410068,0.948623235849403,overlap
fisher_kpp,30,rel_l2_topk,obs128_noise100,128,0.1,0.0154914986342191,0.930284486101581,0.9269848302651886,0.9412555977723162,overlap
fisher_kpp,30,rel_l2_topk,obs64_noise300,64,0.3,0.0153525434434413,0.8038156846344432,0.50844994400748,0.9502606105857812,overlap
fisher_kpp,30,rel_l2_topk,obs256_noise200,256,0.2,0.0148579133674502,0.9140411427157136,0.8434353532329515,0.949081699545312,overlap
fisher_kpp,30,rel_l2_topk,obs128_noise050,128,0.05,0.013381621800363,0.9419243548988394,0.9379596653715528,0.9464795402858904,overlap
fisher_kpp,30,rel_l2_topk,obs32_noise050,32,0.05,0.0132883191108703,0.9368801691228408,0.9230684542152294,0.948995398454364,overlap
fisher_kpp,30,rel_l2_topk,obs128_noise000,128,0.0,0.0128058595582842,0.9459321773445004,0.9389304529209456,0.947611260605638,overlap
fisher_kpp,30,rel_l2_topk,obs256_noise000,256,0.0,0.0125738466158509,0.9464719959331116,0.9400062854172148,0.9487509770882676,overlap
fisher_kpp,30,rel_l2_topk,obs256_noise100,256,0.1,0.0125565035268664,0.9407544945989232,0.9198099802693596,0.950468567029044,overlap
fisher_kpp,30,rel_l2_topk,obs64_noise200,64,0.2,0.0125480890274047,0.913486273999875,0.8502407760713699,0.9503300211700044,overlap
fisher_kpp,30,rel_l2_topk,obs32_noise000,32,0.0,0.0123258559033274,0.9493760077385068,0.9456627063379748,0.9504932687839596,overlap
fisher_kpp,30,rel_l2_topk,obs256_noise050,256,0.05,0.0122461253777146,0.9453798781378432,0.9335335740237064,0.9500069796677754,overlap
fisher_kpp,30,rel_l2_topk,obs16_noise000,16,0.0,0.0119156911969184,0.9474494382658664,0.9538451860282882,0.9497471143706973,overlap
fisher_kpp,30,rel_l2_topk,obs64_noise000,64,0.0,0.0116400346159935,0.9537134195594756,0.9564765145950505,0.9492134221975348,overlap
fisher_kpp,30,rel_l2_topk,obs64_noise100,64,0.1,0.0111872572451829,0.9470340443559616,0.9395082089896458,0.9499870353105704,overlap
fisher_kpp,30,rel_l2_topk,obs64_noise050,64,0.05,0.0111761717125773,0.9523913475012984,0.952085806976722,0.9496969938193424,overlap
fisher_kpp,30,R_topk,obs8_noise300,8,0.3,0.0895422771573066,0.0178375819306605,6.477403273958739e-07,5.938566317222103e-06,overlap
fisher_kpp,30,R_topk,obs32_noise300,32,0.3,0.071362517774105,0.1019878963201959,0.0435026895016383,0.0092011340813005,overlap
fisher_kpp,30,R_topk,obs16_noise300,16,0.3,0.1130756437778472,0.130996068775074,0.4632441633234465,0.0358221036007008,overlap
fisher_kpp,30,R_topk,obs8_noise200,8,0.2,0.0545796863734722,0.2513333002954497,0.0597545617167082,0.0801434067986648,overlap
fisher_kpp,30,R_topk,obs16_noise200,16,0.2,0.0763875544071197,0.4257294507028766,0.8247894531486862,0.5625753312380768,overlap
fisher_kpp,30,R_topk,obs32_noise200,32,0.2,0.0462018661201,0.5096154279240783,0.425753706485352,0.4661797246847556,overlap
fisher_kpp,30,R_topk,obs128_noise300,128,0.3,0.0308739244937896,0.7098905684841332,0.5152169525683459,0.8282431112546592,overlap
fisher_kpp,30,R_topk,obs64_noise300,64,0.3,0.0153525434434413,0.8038156846344432,0.50844994400748,0.9502606105857812,overlap
fisher_kpp,30,R_topk,obs16_noise100,16,0.1,0.039350401610136,0.8260137574384289,0.9331223058462376,0.9170055732815486,overlap
fisher_kpp,30,R_topk,obs256_noise300,256,0.3,0.0185981448739767,0.8325781834950395,0.5798798283642693,0.9445272808929622,overlap
fisher_kpp,30,R_topk,obs8_noise100,8,0.1,0.0310604721307754,0.8556695868878056,0.8882459081659386,0.8386295295430936,overlap
fisher_kpp,30,R_topk,obs128_noise200,128,0.2,0.0223239753395319,0.8710840961019014,0.8405806302108864,0.9125048230251864,overlap
fisher_kpp,30,R_topk,obs32_noise100,32,0.1,0.0225600656121969,0.8857295066818442,0.8602856432747662,0.9172449124170812,overlap
fisher_kpp,30,R_topk,obs64_noise200,64,0.2,0.0125480890274047,0.913486273999875,0.8502407760713699,0.9503300211700044,overlap
fisher_kpp,30,R_topk,obs256_noise200,256,0.2,0.0148579133674502,0.9140411427157136,0.8434353532329515,0.949081699545312,overlap
fisher_kpp,30,R_topk,obs16_noise050,16,0.05,0.021828755736351,0.9235912205880054,0.9485497075219984,0.9473710420246616,overlap
fisher_kpp,30,R_topk,obs8_noise050,8,0.05,0.0221153497695922,0.9247353502510685,0.9439040546459624,0.9260731718860752,overlap
fisher_kpp,30,R_topk,obs128_noise100,128,0.1,0.0154914986342191,0.930284486101581,0.9269848302651886,0.9412555977723162,overlap
fisher_kpp,30,R_topk,obs32_noise050,32,0.05,0.0132883191108703,0.9368801691228408,0.9230684542152294,0.948995398454364,overlap
fisher_kpp,30,R_topk,obs256_noise100,256,0.1,0.0125565035268664,0.9407544945989232,0.9198099802693596,0.950468567029044,overlap
fisher_kpp,30,R_topk,obs128_noise050,128,0.05,0.013381621800363,0.9419243548988394,0.9379596653715528,0.9464795402858904,overlap
fisher_kpp,30,R_topk,obs8_noise000,8,0.0,0.0161618236452341,0.943380789142778,0.9492276323410068,0.948623235849403,overlap
fisher_kpp,30,R_topk,obs256_noise050,256,0.05,0.0122461253777146,0.9453798781378432,0.9335335740237064,0.9500069796677754,overlap
fisher_kpp,30,R_topk,obs128_noise000,128,0.0,0.0128058595582842,0.9459321773445004,0.9389304529209456,0.947611260605638,overlap
fisher_kpp,30,R_topk,obs256_noise000,256,0.0,0.0125738466158509,0.9464719959331116,0.9400062854172148,0.9487509770882676,overlap
fisher_kpp,30,R_topk,obs64_noise100,64,0.1,0.0111872572451829,0.9470340443559616,0.9395082089896458,0.9499870353105704,overlap
fisher_kpp,30,R_topk,obs16_noise000,16,0.0,0.0119156911969184,0.9474494382658664,0.9538451860282882,0.9497471143706973,overlap
fisher_kpp,30,R_topk,obs32_noise000,32,0.0,0.0123258559033274,0.9493760077385068,0.9456627063379748,0.9504932687839596,overlap
fisher_kpp,30,R_topk,obs64_noise050,64,0.05,0.0111761717125773,0.9523913475012984,0.952085806976722,0.9496969938193424,overlap
fisher_kpp,30,R_topk,obs64_noise000,64,0.0,0.0116400346159935,0.9537134195594756,0.9564765145950505,0.9492134221975348,overlap
