matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,physics_consistency,training_stability,numerical_accuracy,structural_stability,threshold_rel_l2,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,reliability_raw_recal
coarse_fisher_kpp_v1,fisher_kpp,64,0.2,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise020,0.0125480890274047,0.9472277642429588,0.0194540098309516,0.0095719881355762,0.0001431107521057,8.854137852338777e-06,0.0062118000728104,0.9263933233488064,0.9576503320732112,0.94809064661065,0.9567767549391676,0.0188607699237763,0.9043568247610461,0.8502407760713699,0.9490174739970799,0.9503300211700043,0.913486273999875
coarse_fisher_kpp_v1,fisher_kpp,32,0.2,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise020,0.0462018661201,0.9321034174628726,0.0319589227437973,0.0194419827312231,0.0018960237503051,3.643257867185512e-05,0.005777578416415,0.8997346828656084,0.9574856927610031,0.9155539906710288,0.95563930355385,0.0188607699237763,0.5461038659163157,0.425753706485352,0.6004244146098898,0.46617972468475566,0.5096154279240783
coarse_fisher_kpp_v1,fisher_kpp,16,0.2,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise020,0.0763875544071197,0.9142683639685008,0.0414056405425071,0.02855103649199,0.0016762018203735,1.8197746687616823e-05,0.0039919215969109,0.871914448863866,0.957725417161362,0.8716500952349887,0.9557834946137862,0.0188607699237763,0.17969475090530257,0.8247894531486862,0.13585826751944075,0.5625753312380768,0.4257294507028766
coarse_fisher_kpp_v1,fisher_kpp,8,0.2,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise020,0.0545796863734722,0.9239552591400836,0.0462593026459217,0.0137968771159648,0.0032048821449279,6.669245464970232e-05,0.0057135893181507,0.8788129759884772,0.9572772581330924,0.9049593622052164,0.9547714402335488,0.0188607699237763,0.4200365587813674,0.05975456171670829,0.4453986738850586,0.08014340679866482,0.25133330029544976
coarse_fisher_kpp_v1,fisher_kpp,256,0.3,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise030,0.0185981448739767,0.9450829877567118,0.0216975342482328,0.0103005487471818,0.0002093315124511,1.712182327157148e-05,0.0119324993256428,0.9230929052346352,0.9572270595260514,0.9432776908091386,0.9567342954570224,0.0188607699237763,0.8837856002414305,0.5798798283642693,0.9221200244814962,0.9445272808929622,0.8325781834950395
coarse_fisher_kpp_v1,fisher_kpp,128,0.3,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise030,0.0308739244937896,0.9370707492875928,0.0329609997570514,0.0151531072333455,0.0009257197380065,1.669720399781556e-05,0.0133425815644061,0.902673796906576,0.9571387134957492,0.932198078334361,0.9562724084136852,0.0188607699237763,0.670684382681068,0.5152169525683459,0.8254178274324595,0.8282431112546592,0.7098905684841332
coarse_fisher_kpp_v1,fisher_kpp,64,0.3,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise030,0.0153525434434413,0.9446640841319848,0.0228691343218088,0.0133251370862126,0.0001439452171325,1.366215473044831e-05,0.0138154376814822,0.9188414276879396,0.9571290847475789,0.9459096039486332,0.9567762201437872,0.0188607699237763,0.8186916225090025,0.50844994400748,0.937860561435509,0.9502606105857813,0.8038156846344432
coarse_fisher_kpp_v1,fisher_kpp,32,0.3,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise030,0.071362517774105,0.914786878935597,0.0434569902718067,0.0282355081290006,0.0044761896133422,6.543919553937202e-05,0.0128204617932295,0.8682899960724764,0.95683146299514,0.8801130491118855,0.953913007562886,0.0188607699237763,0.16896395151919733,0.043502689501638374,0.18628381017864756,0.009201134081300535,0.10198789632019595
coarse_fisher_kpp_v1,fisher_kpp,16,0.3,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise030,0.1130756437778472,0.8793187822937356,0.0579703599214553,0.0422258488833904,0.0036888718605041,3.263967389222225e-05,0.0085361020066421,0.81184135970753,0.9573369896003447,0.7936503364634961,0.9544464434035712,0.0188607699237763,0.014904420009869428,0.4632441633234465,0.010013588166279576,0.03582210360070084,0.13099606877507408
coarse_fisher_kpp_v1,fisher_kpp,8,0.3,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise030,0.0895422771573066,0.8705911384870575,0.0889578014612197,0.0204082783311605,0.0086526870727539,0.0002921021693843,0.0118707061005592,0.7290714564068115,0.9552450616425124,0.8470655327390705,0.9509825031598356,0.0188607699237763,0.015822442983707975,6.477403273958739e-07,0.05552129843228975,5.938566317222103e-06,0.01783758193066059
