probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,dominant_dimension
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,41,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed41,0.0135655729100108,0.9472816121830808,0.0199658907949924,0.008001385256648,0.0001422762870788,2.471342661682802e-05,0.0005805668893491,0.0188607699237763,0,0.8917654731302854,0.9203312384962695,0.7511236476011109,0.9452076664751048,0.9503993399486563,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,42,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed42,0.021828755736351,0.9445221799273036,0.0229935515671968,0.0088396836072206,0.0001777410507202,6.1721873922943465e-06,0.0003838406426141,0.0188607699237763,1,0.9235912205880054,0.8955403418163295,0.9485497075219983,0.9029037909890324,0.9473710420246616,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,43,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed43,0.024307694286108,0.9389624247620084,0.0352082848548889,0.0105993459001183,0.0006617903709411,3.267966808724846e-05,0.0005551224422019,0.0188607699237763,1,0.762097089969711,0.7194730588047393,0.5587909324580642,0.8853940097133134,0.8847303589027271,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,44,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed44,0.0098821353167295,0.9499008591845132,0.0153419896960258,0.0049836123362183,4.589557647705078e-05,8.507572298154264e-06,0.0006727395090853,0.0188607699237763,0,0.9528140938101259,0.9579248385580731,0.9376717963403874,0.9578441129568328,0.9578156273852105,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,45,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed45,0.0147104589268565,0.9480488235802262,0.0175138805061578,0.00666696857661,0.0001271367073059,1.368064434729804e-05,0.0006063539612235,0.0188607699237763,0,0.9350942882935321,0.9410572939515116,0.9070779533139403,0.9406007428784192,0.9516411630302576,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,46,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed46,0.0302082393318414,0.9428779157718464,0.0228482112288475,0.0067998589947819,0.0012288689613342,1.702902274112299e-05,0.0005672581643551,0.0188607699237763,1,0.840482508295179,0.9156385765686074,0.8750857700636631,0.832475714444447,0.7387299721039982,structural_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,47,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed47,0.0171713437885046,0.9450254642163876,0.0263279974460601,0.0056785186752676,0.0002858638763427,7.148937639696737e-06,0.0005302661549327,0.0188607699237763,0,0.9266158544973396,0.8958506248686278,0.9441393032418524,0.9294457252936048,0.9370277645852733,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,48,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed48,0.0119102206081151,0.9457453037051704,0.0266872718930244,0.0067268414422869,0.0001083016395568,1.3705901946743396e-05,0.0003292340429171,0.0188607699237763,0,0.9246754776734019,0.8854850558669036,0.9087953165657955,0.9512766063043705,0.9531449319565375,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,49,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed49,0.0183936189860105,0.9459774661222784,0.0224493220448493,0.0060070855543017,0.0002825260162353,1.1557131709267788e-05,0.0003453828850866,0.0188607699237763,0,0.9270711205225349,0.9236895221509154,0.924009884864881,0.9232113583925373,0.937373716681806,numerical_accuracy
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,edge_obs16_noise005,16,0.05,50,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs16_noise050_seed50,0.0128309726715087,0.9487702833764292,0.017049791291356,0.0056347525678575,0.0001428723335266,2.5415671266393184e-06,0.0001560615948638,0.0188607699237763,0,0.9518498267697104,0.9495829610475794,0.9594823481871863,0.9479841619455228,0.9503498358985533,numerical_accuracy
