matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,physics_rms_score,boundary_rms_score,rel_l2_score,structure_error_score,loss_std_score,loss_ratio_score,physics_score,training_score,reference_score,structure_score,R_lin_split,dominant_dimension_split,crosses_threshold,split
coarse_v1,stokes_poiseuille,16,0.15,0.0625,stokes_poiseuille_coarse_v1_obs16_noise015,0.0279671307653188,0.8586651993332102,0.1145932525396347,0.0299844350665807,7.897615432739258e-05,0.0008200120535646,0.002357768790854,0.0812028950660904,0.03320966962790287,0.24035435549129439,6.219138448424877e-06,0.06606443774812418,0.5397006881600286,0.05192996551100459,0.18882537571938784,0.24035435549129439,6.219138448424877e-06,0.12027897896503381,structure_score,False,noise_holdout_odd
coarse_v1,stokes_poiseuille,8,0.15,0.03125,stokes_poiseuille_coarse_v1_obs8_noise015,0.0445965714752674,0.8435661744240701,0.1216135025024414,0.0359997563064098,5.9723854064941406e-05,0.00073178196266,0.002426540956745,4.2069046827361e-09,2.9646336397987236e-05,1.1729006534954426e-11,0.010698953544229336,0.99160441611316,0.49881698524621026,3.5315621390351066e-07,0.7032987454861519,1.1729006534954426e-11,0.010698953544229336,0.17849951304958103,reference_score,True,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,256,0.05,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise005,0.0122461253777146,0.9486902499576196,0.0177412796765565,0.0055582486093044,0.0001469850540161,9.765288697991788e-06,0.0004323834313659,0.9591078973314984,0.9290393072600981,0.9516271038684587,0.9521732977851574,0.7626060437777307,0.9331872270319608,0.9439538847446651,0.8435960047977673,0.9516271038684587,0.9521732977851574,0.9228375727990121,training_score,False,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,128,0.05,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise005,0.013381621800363,0.9477210173693682,0.0202941801398992,0.0056493431329727,0.0001878142356872,8.790956251226395e-06,0.0004635613975135,0.86131277248791,0.9251365773786139,0.940157174173989,0.9408873259430441,0.8409955194818298,0.9310938929135031,0.8926544406386773,0.8848987468389538,0.940157174173989,0.9408873259430441,0.914649421898666,training_score,False,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,64,0.05,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise005,0.0111761717125773,0.9492154399638132,0.0171154923737049,0.0048167379572987,0.0001506805419921,4.78185322763413e-06,0.0004637061490233,0.9701365079447823,0.9544403429769263,0.9605002392906193,0.9512424058163306,0.976279046150645,0.9310840338815275,0.9622564218425647,0.953413778211723,0.9605002392906193,0.9512424058163306,0.9568532112903094,structure_score,False,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,32,0.05,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise005,0.0132883191108703,0.9475522121484482,0.0200205780565738,0.0069828308187425,0.0001589655876159,1.1600247423610225e-05,0.0004423525268698,0.877466167750359,0.8414313766525252,0.9411884987440928,0.9490925768358639,0.5567407964925851,0.9325243901812351,0.8592598940345116,0.7205375574793191,0.9411884987440928,0.9490925768358639,0.8675196317734468,training_score,False,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,16,0.05,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise005,0.021828755736351,0.9445221799273036,0.0229935515671968,0.0088396836072206,0.0001777410507202,6.1721873922943465e-06,0.0003838406426141,0.6037621268125724,0.6205240019175076,0.7467208861425653,0.9438843658580425,0.9528381327779127,0.9363292008247538,0.6120856893736065,0.944547599319004,0.7467208861425653,0.9438843658580425,0.8118096351733046,physics_score,True,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,8,0.05,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise005,0.0221153497695922,0.9454529113669016,0.0213852878659963,0.0062663736753165,0.0003836154937744,7.3242880884346654e-06,0.0004735158101971,0.7787325423311996,0.8931293334161823,0.7358353132673252,0.8447744668332803,0.9180580566009003,0.9304128462713529,0.8339717479877561,0.9242148070034317,0.7358353132673252,0.8447744668332803,0.8346990837729483,reference_score,True,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,256,0.3,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise030,0.0185981448739767,0.9450829877567118,0.0216975342482328,0.0103005487471818,0.0002093315124511,1.712182327157148e-05,0.0119324993256428,0.7494658781726126,0.3930913119385312,0.8482688412713149,0.9339765755254366,0.06927835304562822,6.971839483473455e-05,0.5427785232523811,0.0021977205398173907,0.8482688412713149,0.9339765755254366,0.5818054151472375,training_score,False,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,128,0.3,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise030,0.0308739244937896,0.9370707492875928,0.0329609997570514,0.0151531072333455,0.0009257197380065,1.669720399781556e-05,0.0133425815644061,0.00843354540148733,0.02901225266378173,0.3295149478219778,0.21804684395646376,0.08467020496652256,1.5606341960794827e-05,0.01564212741411554,0.0011495182350002716,0.3295149478219778,0.21804684395646376,0.14108835935688935,training_score,True,noise_holdout_odd
