probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,source_file,crosses_original_threshold,analysis_threshold_rel_l2,baseline_q90_rel_l2
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,48,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed48,0.0336255766451358,0.8837035611875684,0.0950687453150749,0.0261531844735145,0.0015772581100463,0.0004140280554439,0.0073376250624873,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,49,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed49,0.0344578325748443,0.9133145011023932,0.0694374069571495,0.0147673515602946,0.0024563670158386,0.0001490881623413,0.0054028366351753,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,50,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed50,0.0310141444206237,0.9071911303127892,0.0763563513755798,0.017647448927164,0.0023064613342285,0.0001680515206183,0.0041396143109677,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,41,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed41,0.0394151173532009,0.8865743711834273,0.0884936302900314,0.0231468975543975,0.0007921457290649,0.0021021153500183,0.0068602252400543,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,42,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed42,0.0515722334384918,0.8968314508239483,0.0737605318427085,0.0187785681337118,0.0026235580444335,0.0027267556054932,0.0068920505569053,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,43,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed43,0.095845453441143,0.733702520965217,0.1234325170516967,0.0360382013022899,0.0242709517478942,0.0112982422026591,0.0069696448738727,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,44,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed44,0.0793410316109657,0.86932321362777,0.0934744998812675,0.0236083082854747,0.0101517438888549,0.0002634974709651,0.0049492824221826,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,45,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed45,0.0196246765553951,0.9248090054704712,0.0592662580311298,0.0159273259341716,0.0010267496109008,0.0001470096056512,0.0053516343643897,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,46,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed46,0.0469251051545143,0.9042004421773896,0.0742144137620925,0.0185728501528501,0.0048165321350097,0.0001740152832243,0.0060232104409955,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs24_noise0125,24,0.125,47,burgers_burgers_boundary_keypoints_v3_10seed_obs24_noise125_seed47,0.0415467657148838,0.8997403515328825,0.0650494024157524,0.0206084586679935,0.0052521228790283,0.004275549924467,0.007268227860214,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
