matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
refine_stokes_v1,stokes_poiseuille,16,0.15,0.25,stokes_poiseuille_refine_stokes_v1_obs16_noise015,0.02796713076531887,0.8586651993332102,0.1145932525396347,0.029984435066580772,7.897615432739258e-05,0.0008200120535646853,0.002357768790854099
refine_stokes_v1,stokes_poiseuille,12,0.15,0.1875,stokes_poiseuille_refine_stokes_v1_obs12_noise015,0.03447415307164192,0.8492852336533714,0.11951076239347458,0.0332377552986145,7.75456428527832e-05,0.0009995604628256658,0.0022171839154674503
refine_stokes_v1,stokes_poiseuille,10,0.15,0.15625,stokes_poiseuille_refine_stokes_v1_obs10_noise015,0.03349487483501434,0.8491436732566615,0.12020349502563477,0.03161755949258804,3.743171691894531e-05,0.0009373806276917385,0.0027376908386963876
refine_stokes_v1,stokes_poiseuille,8,0.15,0.125,stokes_poiseuille_refine_stokes_v1_obs8_noise015,0.04459657147526741,0.8435661744240701,0.1216135025024414,0.035999756306409836,5.9723854064941406e-05,0.0007317819626600808,0.0024265409567450808
refine_stokes_v1,stokes_poiseuille,6,0.15,0.09375,stokes_poiseuille_refine_stokes_v1_obs6_noise015,0.04524417221546173,0.8273336572330943,0.13483962416648865,0.02666538953781128,6.35981559753418e-05,0.0009158343379405539,0.0027849967793598988
refine_stokes_v1,stokes_poiseuille,64,0.175,1.0,stokes_poiseuille_refine_stokes_v1_obs64_noise018,0.026023797690868378,0.8623864615441633,0.11285325884819031,0.02592690847814083,3.910064697265625e-05,0.0008176117468241745,0.003128992082191662
refine_stokes_v1,stokes_poiseuille,32,0.175,0.5,stokes_poiseuille_refine_stokes_v1_obs32_noise018,0.024158118292689323,0.8642311375237084,0.11198974400758743,0.02470334619283676,4.26173210144043e-05,0.0008212411390275088,0.002642235391178495
refine_stokes_v1,stokes_poiseuille,24,0.175,0.375,stokes_poiseuille_refine_stokes_v1_obs24_noise018,0.02999681793153286,0.8614114632430772,0.1120242029428482,0.030003564432263374,8.732080459594727e-05,0.0008985441619169206,0.0026926264658151465
refine_stokes_v1,stokes_poiseuille,16,0.175,0.25,stokes_poiseuille_refine_stokes_v1_obs16_noise018,0.02829873189330101,0.8581401890476119,0.11474665254354477,0.030757473781704903,9.328126907348633e-05,0.0008399548993134855,0.002784606480854038
refine_stokes_v1,stokes_poiseuille,12,0.175,0.1875,stokes_poiseuille_refine_stokes_v1_obs12_noise018,0.03602200746536255,0.8476105072510098,0.12016715854406357,0.034550733864307404,8.052587509155273e-05,0.001023000061205528,0.0025791683221692576
refine_stokes_v1,stokes_poiseuille,10,0.175,0.15625,stokes_poiseuille_refine_stokes_v1_obs10_noise018,0.03542516753077507,0.8468546956539434,0.12112461030483246,0.03370213881134987,3.707408905029297e-05,0.0009534648125745189,0.0032999808956338215
refine_stokes_v1,stokes_poiseuille,8,0.175,0.125,stokes_poiseuille_refine_stokes_v1_obs8_noise018,0.04852672293782234,0.8385194609576291,0.12387868016958237,0.039099738001823425,6.693601608276367e-05,0.0007315444665189376,0.0029978177343854434
refine_stokes_v1,stokes_poiseuille,6,0.175,0.09375,stokes_poiseuille_refine_stokes_v1_obs6_noise018,0.04836737737059593,0.8246383533927523,0.13611674308776855,0.02691522054374218,6.794929504394531e-05,0.000916294141379061,0.00336705186886996
refine_stokes_v1,stokes_poiseuille,64,0.2,1.0,stokes_poiseuille_refine_stokes_v1_obs64_noise020,0.026096537709236145,0.8624614254757088,0.11276597529649734,0.02594703622162342,3.88026237487793e-05,0.0008228942166497098,0.00370705742289543
refine_stokes_v1,stokes_poiseuille,32,0.2,0.5,stokes_poiseuille_refine_stokes_v1_obs32_noise020,0.024270450696349144,0.8644810333398941,0.11174359172582626,0.024829696863889694,4.315376281738281e-05,0.0008295271813207576,0.0031218008767358914
refine_stokes_v1,stokes_poiseuille,24,0.2,0.375,stokes_poiseuille_refine_stokes_v1_obs24_noise020,0.031170476227998734,0.8611260468308644,0.11181081831455231,0.030934244394302368,9.524822235107422e-05,0.0009154830724990853,0.003169241011660334
refine_stokes_v1,stokes_poiseuille,16,0.2,0.25,stokes_poiseuille_refine_stokes_v1_obs16_noise020,0.02881637215614319,0.8575225119029883,0.11490387469530106,0.03166932985186577,0.00011074542999267578,0.0008612325978595935,0.0032753962092284383
refine_stokes_v1,stokes_poiseuille,12,0.2,0.1875,stokes_poiseuille_refine_stokes_v1_obs12_noise020,0.03776315227150917,0.845744089415079,0.12088293582201004,0.03601229935884476,8.45193862915039e-05,0.0010484175175355568,0.00299263477398649
refine_stokes_v1,stokes_poiseuille,10,0.2,0.15625,stokes_poiseuille_refine_stokes_v1_obs10_noise020,0.03754543513059616,0.8444753603413352,0.12200815230607986,0.03599969670176506,3.653764724731445e-05,0.0009703139890880006,0.003943510153056668
refine_stokes_v1,stokes_poiseuille,8,0.2,0.125,stokes_poiseuille_refine_stokes_v1_obs8_noise020,0.05261814221739769,0.8331443080464018,0.12623734772205353,0.042408932000398636,7.450580596923828e-05,0.0007344661965420985,0.0036643745885163144
refine_stokes_v1,stokes_poiseuille,6,0.2,0.09375,stokes_poiseuille_refine_stokes_v1_obs6_noise020,0.05161695554852486,0.8218393987186976,0.1373949497938156,0.027287062257528305,7.462501525878906e-05,0.0009203431914789052,0.004041514908541283
