compare_name,case,label,strategy,seed,num_observation,noise_std,run_name,rel_l2,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,baseline,41,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_baseline_seed41,0.031855154782533646,0.6087826673498606,0.6339245958201716,0.014861118082719836,0.8984415195418407,0.8879034359547104,0.06778529286384583,0.021857839077711105,0.0029214024543762207,0.009497557517850924,0.007500030427730493
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,baseline,42,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_baseline_seed42,0.03256562352180481,0.9082281221603518,0.9189629885555215,0.9240773671658571,0.8934754614849572,0.8963966714350712,0.06660375744104385,0.015849072486162186,0.0027045011520385742,0.000302048541347099,0.0036222866686368106
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,baseline,43,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_baseline_seed43,0.10554888844490051,0.05886081117093692,0.0007998474517097178,0.20060087329177795,0.03399969116766426,4.2832772595765066e-05,0.10938727110624313,0.040894389152526855,0.032708168029785156,0.004874667795967181,0.009028355845208004
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,baseline,44,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_baseline_seed44,0.040790773928165436,0.8444586736697018,0.772984117065345,0.8884455921957393,0.8190431975148539,0.8973617879028691,0.07492826879024506,0.017555180937051773,0.0026788711547851562,0.0003763091979176454,0.005396202762536821
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,baseline,45,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_baseline_seed45,0.025566060096025467,0.9025753861933066,0.8584388863859918,0.876853389330963,0.9341152405495218,0.9408940285067496,0.06479991972446442,0.018585361540317535,0.0012070536613464355,0.00016541350111556094,0.006093886044007886
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,naive_region_aware_v1,41,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_naive_region_aware_v1_seed41,0.047901686280965805,0.3658249215204868,0.05409637747304161,0.0019002411931559602,0.7264287764631118,0.6808742909526379,0.09407155960798264,0.02832026034593582,0.006143093109130859,0.013138130905110887,0.004930268696558433
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,naive_region_aware_v1,42,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_naive_region_aware_v1_seed42,0.04813787713646889,0.5689670191804678,0.6845202700714954,0.48971279873573303,0.7228944485830199,0.37874055933162304,0.07840999960899353,0.017798377200961113,0.009219825267791748,0.0034821201658142985,0.00394475195211256
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,naive_region_aware_v1,43,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_naive_region_aware_v1_seed43,0.04088739678263664,0.5118535888048765,0.17930642062889066,0.3227605287433847,0.8179667045444037,0.727380701302827,0.08837782591581345,0.024717113003134727,0.0055939555168151855,0.004274178863514732,0.005661351399304671
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,naive_region_aware_v1,44,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_naive_region_aware_v1_seed44,0.04385245963931084,0.7880002301969485,0.4987470935075484,0.9269462955763507,0.7824940258113537,0.9438135058925411,0.08337677270174026,0.019388455897569656,0.0010750293731689453,9.020180092990509e-05,0.0038512556427877233
region_aware_compare_v3_u3,burgers,seed_sensitive_obs32_noise010,naive_region_aware_v1,45,32,0.1,burgers_region_aware_compare_v3_u3_seed_sensitive_obs32_noise010_naive_region_aware_v1_seed45,0.04356754198670387,0.8306421438072442,0.7333123474980218,0.9117162660253356,0.7861088549322554,0.8914311067733645,0.07417590171098709,0.019153302535414696,0.002833127975463867,0.00013805880120799772,0.004653913487200967
